ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Gloss,phon_form,Phonemic,Phonemic_Segments,native_script,url
254-173-2,,254,173,ùm′ḁ,ùm′ḁ,u mʲ ɐ,,,,,,ˈumʲɐ,ˈumæ,u m æ,,
254-176-1,,254,176,trì,trì,t ɾʲ i,,,,,,tɾʲi,tri,t r i,,
254-177-1,,254,177,fъ̀rl′am,fъ̀rl′am,f ə ɾ lʲ ɐ m,,,,,,ˈfəɾlʲɐm,ˈfərljam,f ə r l j a m,,
254-177-2,,254,177,m′àtam,m′àtam,mʲ ɑ̈ t ɐ m,,,,,,ˈmʲɑ̈tɐm,ˈmjatam,m j a t a m,,
254-178-1,,254,178,vr̥ъ̀zuvam,vr̥ъ̀zuvam,v r ə z u v ɐ m,,,,,,vrəzuvɐm,ˈvrzuvam,v r z u v a m,,
254-179-1,,254,179,inʒìk,inʒìk,i n d zʲ i k,,,,,,inˈdzʲik,inˈdzik,i n d z i k,,
254-180-1,,254,180,zъ̀mp,zъ̀mp,z ə m p,,,,,,zəmp,zəmb,z ə m b,,
254-181-1,,254,181,dъ̀rvu,dъ̀rvu,d ə ɾ v u,,,,,,ˈdəɾvu,ˈdərvo,d ə r v o,,
254-182-1,,254,182,vr̥̀ъtnuvam,vr̥̀ъtnuvam,v ɾ ə t n u v ɐ m,,,,,,ˈvɾətnuvɐm,ˈvrtnuvam,v r t n u v a m,,
254-183-1,,254,183,dva,dva,d v ɑ̈,,,,,,dvɑ̈,dva,d v a,,
254-184-1,,254,184,blъ̀vam,blъ̀vam,b l ə v ɐ m,,,,,,ˈbləvɐm,ˈbləvam,b l ə v a m,,
254-187-1,,254,187,umìvam,umìvam,u mʲ i v ɐ m,,,,,,uˈmʲivɐm,uˈmivam,u m i v a m,,
254-188-1,,254,188,vòda,vòda,v o̞ d ɐ,,,,,,ˈvo̞dɐ,ˈvoda,v o d a,,
254-190-1,,254,190,mòkra,mòkra,m o̞ k ɾ ɐ,,,,,,ˈmo̞kɾɐ,ˈmokra,m o k r a,,
254-194-1,,254,194,b′ä̀ł,b′ä̀ł,bʲ æ lˠ,,,,,,bʲæɫ,bæl,b æ l,,
254-196-1,,254,196,šăròk,šăròk,ʃ ɐ ɾ o̞ k,,,,,,ʃɐˈɾo̞k,ʃaˈrok,ʃ a r o k,,
254-198-1,,254,198,v′ä̀tir,v′ä̀tir,vʲ æ tʲ i ɾ,,,,,,ˈvʲætʲiɾ,ˈvætir,v æ t i r,,
254-199-1,,254,199,krìlu,krìlu,k ɾʲ i l u,,,,,,ˈkɾʲilu,ˈkrilo,k r i l o,,
254-202-1,,254,202,žèna,žèna,ʒ e̞ n ɐ,,,,,,ˈʒe̞nɐ,ˈʒena,ʒ e n a,,
254-204-1,,254,204,čèrv′ḁ,čèrv′ḁ,tʃ e ɾ vʲ ɐ,,,,,,ˈtʃeɾvʲɐ,ˈtʃervæ,tʃ e r v æ,,
254-206-1,,254,206,gudìna,gudìna,ɡ u dʲ i n ɐ,,,,,,ɡuˈdʲinɐ,ɡuˈdina,ɡ u d i n a,,
254-207-1,,254,207,žlъ̀t,žlъ̀t,ʒ l ə t,,,,,,ʒlət,ʒlət,ʒ l ə t,,
254-212-1,,254,212,uxčàr′ḁ,uxčàr′ḁ,u x tʃ ɑ̈ ɾʲ ɐ,,,,,,uxˈtʃɑ̈ɾʲɐ,uxˈtʃaræ,u x tʃ a r æ,,
253-208-1,,253,208,mràv′a,mràv′a,m ɾ ɑ̈ βʲ ɐ,,,,,,ˈmɾɑ̈βʲɐ,ˈmravja,m r a v j a,,
253-4-1,,253,4,pèpil,pèpil,pʲ e̞ pʲ i l,,,,,,ˈpʲe̞pʲil,ˈpepil,p e p i l,,
253-6-1,,253,6,gr̥̀əp,gr̥̀əp,ɡ ɾ ə̆ p,,,,,,ɡɾə̆p,ɡrb,ɡ r b,,
253-7-1,,253,7,lòš,lòš,l o̞ ʃ,,,,,,lo̞ʃ,loʃ,l o ʃ,,
253-8-1,,253,8,kòra,kòra,k o̞ ɾ ɐ,,,,,,ˈko̞ɾɐ,ˈkora,k o r a,,
253-10-1,,253,10,kur′èm,kur′èm,k u ɾ e̞ m,,,,,,kuˈɾe̞m,kuˈrem,k u r e m,,
253-11-1,,253,11,gul′ä̀m,gul′ä̀m,ɡ u lʲ ɑ̈ m,,,,,,ɡuˈlʲɑ̈m,ɡuˈlæm,ɡ u l æ m,,
253-12-1,,253,12,pìl′ḁ,pìl′ḁ,pʲ i lʲ ɐ,The meaning is 'bird' and 'chick'.,,,,,ˈpʲilʲɐ,ˈpilæ,p i l æ,,
253-13-1,,253,13,"xrъ̀ckam, xrъ̀skam","xrъ̀ckam, xrъ̀skam",x ɾ ə ts k ɐ m,,,,,,"ˈxɾətskɐm, ˈxɾəskɐm","ˈxrətskam, ˈxrəskam",x r ə ts k a m,,
253-215-1,,253,215,gurčìf,gurčìf,ɡ u ɾ tʃ i ɸ,,,,,,ɡuɾˈtʃiɸ,ɡurˈtʃiv,ɡ u r tʃ i v,,
253-14-1,,253,14,čàrna,čàrna,tʃ ɑ̈ ɾ n ɐ,,,,,,ˈtʃɑ̈ɾnɐ,ˈtʃarna,tʃ a r n a,,
253-15-1,,253,15,kər̥̀əf,kər̥̀əf,k ə̆ ɾ ə̆ ɸ,,,,,,kə̆ɾə̆ɸ,krv,k r v,,
253-17-1,,253,17,kòkał,kòkał,k o̞ k ɐ lˠ,,,,,,ˈko̞kɐɫ,ˈkokal,k o k a l,,
253-19-1,,253,19,dъ̀xam,dъ̀xam,d ə x ɐ m,,,,,,ˈdəxɐm,ˈdəxam,d ə x a m,,
253-20-1,,253,20,gurì,gurì,ɡ u ɾʲ i,,,,,,ɡuˈɾʲi,ɡuˈri,ɡ u r i,,
253-220-1,,253,220,kàram,kàram,k ɑ̈ ɾ ɐ m,The lexeme 'nòsʹḁ' is used only for clothing.,,,,,ˈkɑ̈ɾɐm,ˈkaram,k a r a m,,
253-18-1,,253,18,gr′ènd′ḁ,gr′ènd′ḁ,ɡ ɾʲ e̞ n dʲ ɐ,,,,,,ˈɡɾʲe̞ndʲɐ,ˈɡrendæ,ɡ r e n d æ,,
253-22-1,,253,22,òblak,òblak,o̞ b l ɐ k,,,,,,ˈo̞blɐk,ˈoblak,o b l a k,,
253-23-1,,253,23,xlàdna,xlàdna,x l ɑ̈ d n ɐ,The lexeme 'studʹèn' means 'very cold' and has rather negative connotations.,,,,,ˈxlɑ̈dnɐ,ˈxladna,x l a d n a,,
253-24-1,,253,24,dòjda,dòjda,d o̞ j d ɐ,,,,,,ˈdo̞jdɐ,ˈdojda,d o j d a,,
253-25-1,,253,25,bròja,bròja,b ɾ o̞ j ɐ,,,,,,ˈbɾo̞jɐ,ˈbroja,b r o j a,,
253-223-1,,253,223,plàča,plàča,p l ɑ̈ tʃ ɐ,,,,,,ˈplɑ̈tʃɐ,ˈplatʃa,p l a tʃ a,,
253-27-1,,253,27,d′èn′,d′èn′,dʲ e̞ nʲ,,,,,,dʲe̞nʲ,denj,d e n j,,
253-28-1,,253,28,umìram,umìram,u mʲ i ɾ ɐ m,,,,,,uˈmʲiɾɐm,uˈmiram,u m i r a m,,
253-29-1,,253,29,kupan′è,kupan′è,k u p a nʲ e̞,Gerund.,,,,diging,kupaˈnʲe̞,kupaˈne,k u p a n e,,
253-30-1,,253,30,skъ̀rnaf,skъ̀rnaf,s k ə ɾ n ɐ ɸ,"The lexeme 'birbàt' is more like 'dirty, sloppy, unkempt'.",,,,,ˈskəɾnɐɸ,ˈskərnav,s k ə r n a v,,
253-224-1,,253,224,pràja,pràja,p ɾ ɑ̈ j ɐ,The lexeme 'stòrʹam' is a perfective.,,,,,ˈpɾɑ̈jɐ,ˈpraja,p r a j a,,
253-31-1,,253,31,kùčḁ,kùčḁ,k u tʃ ɐ,,,,,,ˈkutʃɐ,ˈkutʃæ,k u tʃ æ,,
253-32-1,,253,32,pìja,pìja,pʲ i j ɐ,,,,,,ˈpʲijɐ,ˈpija,p i j a,,
253-33-1,,253,33,sùx,sùx,s u x,,,,,,sux,sux,s u x,,
253-35-1,,253,35,pràša,pràša,p ɾ ɑ̈ ʃ ɐ,Verb.,,,,stir up dust,ˈpɾɑ̈ʃɐ,ˈpraʃa,p r a ʃ a,,
253-36-1,,253,36,ùxu,ùxu,u x u,,,,,,ˈuxu,ˈuxo,u x o,,
253-37-1,,253,37,z′èmja,z′èmja,zʲ e̞ mʲ j ɐ,,,,,,ˈzʲe̞mʲjɐ,ˈzemja,z e m j a,,
253-38-1,,253,38,jàm,jàm,j ɑ̈ m,,,,,,jɑ̈m,jam,j a m,,
253-39-1,,253,39,icè,icè,i ts e̞,,,,,,iˈtse̞,iˈtse,i ts e,,
253-40-1,,253,40,òku,òku,o̞ k u,,,,,,ˈo̞ku,ˈoko,o k o,,
253-41-1,,253,41,pàdna,pàdna,p ɑ̈ d n ɐ,,,,,,ˈpɑ̈dnɐ,ˈpadna,p a d n a,,
253-42-1,,253,42,dalèku,dalèku,d ɐ lʲ e̞ k u,,,,,,dɐˈlʲe̞ku,daˈleko,d a l e k o,,
253-45-1,,253,45,să plàša,să plàša,s ɐ + p l ɑ̈ ʃ ɐ,There are also light verb constructions with 'stràx' 'fear' attested.,,,,,sɐ ˈplɑ̈ʃɐ,sə ˈplaʃa,s ə + p l a ʃ a,,
253-46-1,,253,46,p′èru,p′èru,pʲ e̞ ɾ u,,,,,,ˈpʲe̞ɾu,ˈpero,p e r o,,
253-48-1,,253,48,să bòr′a,să bòr′a,s ɐ + b o̞ ɾʲ ɐ,,,,,,sɐ ˈbo̞ɾʲɐ,sə ˈborja,s ə + b o r j a,,
253-50-1,,253,50,ògni,ògni,o̞ ɡ nʲ i,,,,,,ˈo̞ɡnʲi,ˈoɡni,o ɡ n i,,
253-51-1,,253,51,rìba,rìba,ɾʲ i b ɐ,,,,,,ˈɾʲibɐ,ˈriba,r i b a,,
253-52-1,,253,52,p′èt′,p′èt′,pʲ e̞ tʲ,,,,,,pʲe̞tʲ,petj,p e t j,,
253-55-1,,253,55,kъ̀tka,kъ̀tka,k ə t k ɐ,,,,,,ˈkətkɐ,ˈkətka,k ə t k a,,
253-211-1,,253,211,mùxa,mùxa,m u x ɐ,,,,,,ˈmuxɐ,ˈmuxa,m u x a,,
253-56-1,,253,56,l′àta,l′àta,lʲ ɑ̈ t ɐ,,,,,,ˈlʲɑ̈tɐ,ˈljata,l j a t a,,
253-57-1,,253,57,mъ̀ŋgla,mъ̀ŋgla,m ə ŋ ɡ l ɐ,,,,,,ˈməŋɡlɐ,ˈmənɡla,m ə n ɡ l a,,
253-58-1,,253,58,nòga,nòga,n o̞ ɡ ɐ,,,,,,ˈno̞ɡɐ,ˈnoɡa,n o ɡ a,,
253-59-1,,253,59,čètri,čètri,tʃ e̞ t ɾʲ i,,,,,,ˈtʃe̞tɾʲi,ˈtʃetri,tʃ e t r i,,
253-60-1,,253,60,mr̥̀zn′a,mr̥̀zn′a,m ɾ̩ z nʲ ɐ,,,,,,ˈmɾ̩znʲɐ,ˈmrznja,m r z n j a,,
253-61-1,,253,61,mejvì,mejvì,mʲ e j βʲ i,,,,,,mʲejˈβʲi,mejˈvi,m e j v i,,
253-62-1,,253,62,pъ̀lin,pъ̀lin,p ə lʲ i n,,,,,,ˈpəlʲin,ˈpəlin,p ə l i n,,
253-63-1,,253,63,dàvam,dàvam,d ɑ̈ β ɐ m,,,,,,ˈdɑ̈βɐm,ˈdavam,d a v a m,,
253-218-1,,253,218,xòždam,xòždam,x o̞ ʒ d ɐ m,,,,,,ˈxo̞ʒdɐm,ˈxoʒdam,x o ʒ d a m,,
253-218-2,,253,218,ìdam,ìdam,i d ɐ m,,,,,,ˈidɐm,idam,i d a m,,
253-64-1,,253,64,"xùbaf, xùvaf, ùbaf","xùbaf, xùvaf, ùbaf",x u b ɐ ɸ,"The meanings are 'good', 'beautiful'. The root 'dobr-' occurs in the dialect only in petrified phrases, many of which are obsolete or hardly known.",,,,,"ˈxubɐɸ, xuβɐɸ, ubɐɸ","ˈxubav, xuvav, ubav",x u b a v,,
253-65-1,,253,65,tr′ä̀va,tr′ä̀va,t rʲ æ β ɐ,,,,,,ˈtrʲæβɐ,ˈtræva,t r æ v a,,
253-66-1,,253,66,zil′èn,zil′èn,zʲ i lʲ e̞ n,,,,,,zʲiˈlʲe̞n,ziˈlen,z i l e n,,
253-225-1,,253,225,smèl′a,smèl′a,s mʲ e̞ lʲ ɐ,,,,,,smʲe̞lʲɐ,ˈsmelja,s m e l j a,,
253-68-1,,253,68,kusm′à,kusm′à,k u s mʲ a,,,,,,kuˈsmʲa,koˈsmja,k o s m j a,,
253-69-1,,253,69,rъ̀ŋka,rъ̀ŋka,ɾ ə ŋ k ɐ,,,,,,ˈɾəŋkɐ,ˈrənka,r ə n k a,,
253-216-1,,253,216,jàk,jàk,j ɑ̈ k,,,,,,jɑ̈k,jak,j a k,,
253-71-1,,253,71,glàva,glàva,ɡ l ɑ̈ β ɐ,,,,,,ˈɡlɑ̈βɐ,ˈɡlava,ɡ l a v a,,
253-72-1,,253,72,čùja,čùja,tʃ u j ɐ,,,,,,ˈtʃujɐ,ˈtʃuja,tʃ u j a,,
253-73-1,,253,73,strъ̀ci,strъ̀ci,s t ɾ ə tsʲ i,,,,,,ˈstɾətsʲi,ˈstrətse,s t r ə ts e,,
253-74-1,,253,74,t′èška,t′èška,tʲ e̞ ʃ k ɐ,,,,,,ˈtʲe̞ʃkɐ,ˈteʒka,t e ʒ k a,,
253-222-1,,253,222,skrìvam,skrìvam,s k ɾʲ i β ɐ m,,,,,,ˈskɾʲiβɐm,ˈskrivam,s k r i v a m,,
253-76-1,,253,76,udrìvam,udrìvam,u d ɾʲ i β ɐ m,,,,,,uˈdɾʲiβɐm,uˈdrivam,u d r i v a m,,
253-78-1,,253,78,ròk,ròk,ɾ o̞ k,,,,,,ɾo̞k,roɡ,r o ɡ,,
253-186-1,,253,186,să stupl′owa,să stupl′owa,s ɐ + s t u p lʲ o̞ β ɐ,Verb.,,,,get warm,sɐ stuˈplʲo̞βɐ,sə stoˈpljova,s ə + s t o p l j o v a,,
253-214-1,,253,214,kъ̀šta,kъ̀šta,k ə ʃ t ɐ,,,,,,ˈkəʃtɐ,ˈkəʃta,k ə ʃ t a,,
253-80-1,,253,80,lòf,lòf,l o̞ ɸ,Substantive.,,,,hunting,lo̞ɸ,lov,l o v,,
253-83-1,,253,83,l′èt,l′èt,lʲ e̞ t,,,,,,lʲe̞t,led,l e d,,
253-86-1,,253,86,kòl′am,kòl′am,k o̞ lʲ ɐ m,,,,,,ˈko̞lʲɐm,ˈkoljam,k o l j a m,,
253-87-1,,253,87,kul′ànu,kul′ànu,k u lʲ ɑ̈ n u,,,,,,kuˈlʲɑ̈nu,kuˈljano,k u l j a n o,,
253-88-1,,253,88,znàm,znàm,z n ɑ̈ m,,,,,,znɑ̈m,znam,z n a m,,
253-89-1,,253,89,g′òl,g′òl,ɡʲ o̞ l,,,,,,ˈɡʲo̞l,ɡjol,ɡ j o l,,
253-90-1,,253,90,să sm′àjam,să sm′àjam,s ɐ + s mʲ ɑ̈ j ɐ m,,,,,,sɐ ˈsmʲɑ̈jɐm,sə ˈsmjajam,s ə + s m j a j a m,,
253-91-1,,253,91,lìstu,lìstu,lʲ i s t u,,,,,,ˈlʲistu,ˈlisto,l i s t o,,
253-92-1,,253,92,l′àva,l′àva,lʲ ɑ̈ β ɐ,,,,,,ˈlʲɑ̈βɐ,ˈljava,l j a v a,,
253-93-1,,253,93,nòga,nòga,n o̞ ɡ ɐ,,,,,,ˈno̞ɡɐ,ˈnoɡa,n o ɡ a,,
253-95-1,,253,95,žuwòwam,žuwòwam,ʒ u β o̞ β ɐ m,,,,,,ʒuˈβo̞βɐm,ʒuˈvovam,ʒ u v o v a m,,
253-97-1,,253,97,dlъ̀nuk,dlъ̀nuk,d l ə n u k,,,,,,ˈdlənuk,ˈdlənuɡ,d l ə n u ɡ,,
253-98-1,,253,98,vъ̀ška,vъ̀ška,β ə ʃ k ɐ,,,,,,ˈβəʃkɐ,ˈvəʃka,v ə ʃ k a,,
253-99-1,,253,99,mъ̀nč,mъ̀nč,m ə n tʃ,,,,,,məntʃ,məndʒ,m ə n dʒ,,
253-101-1,,253,101,m′èsu,m′èsu,mʲ e̞ s u,,,,,,ˈmʲe̞su,ˈmeso,m e s o,,
253-102-1,,253,102,misinčìna,misinčìna,mʲ i sʲ i n tʃ i n ɐ,,,,,,mʲisʲinˈtʃinɐ,misinˈtʃina,m i s i n tʃ i n a,,
253-105-1,,253,105,ùsta,ùsta,u s t ɐ,,,,,,ustɐ,ˈusta,u s t a,,
253-49-1,,253,49,nòft′,nòft′,n o̞ ɸ tʲ,,,,,,no̞ɸtʲ,noftj,n o f t j,,
253-106-1,,253,106,ìm′ḁ,ìm′ḁ,i mʲ ɐ,,,,,,ˈimʲɐ,ˈimæ,i m æ,,
253-210-1,,253,210,pùmp,pùmp,p u m p,,,,,,pump,pump,p u m p,,
253-108-1,,253,108,blìz′ḁ,blìz′ḁ,b lʲ i zʲ ɐ,,,,,,ˈblʲizʲɐ,ˈblizæ,b l i z æ,,
253-109-1,,253,109,šìja,šìja,ʃ i j ɐ,,,,,,ˈʃijɐ,ˈʃija,ʃ i j a,,
253-110-1,,253,110,nòf,nòf,n o̞ ɸ,,,,,,no̞ɸ,nov,n o v,,
253-111-1,,253,111,v′èčer,v′èčer,βʲ e̞ tʃ e̞ ɾ,"Etymologically 'evening'. The Swadesh term for 'night' without doubt, attested in many contexts and phrases. The original word for 'night', 'nòš', is attested only in one petrified phrase ('whole night'). Its derivative 'nuštòvam' means 'watch, wake' nuštòvam.",,,,,ˈβʲe̞tʃe̞ɾ,ˈvetʃer,v e tʃ e r,,
253-112-1,,253,112,nòs,nòs,n o̞ s,,,,,,no̞s,nos,n o s,,
253-114-1,,253,114,stàr,stàr,s t ɑ̈ ɾ,,,,,,stɑ̈ɾ,star,s t a r,,
253-115-1,,253,115,idìn,idìn,i dʲ i n,,,,,,iˈdʲin,iˈdin,i d i n,,
253-118-1,,253,118,ìgra,ìgra,i ɡ ɾ ɐ,,,,,,ˈiɡɾɐ,ˈiɡra,i ɡ r a,,
253-119-1,,253,119,tr̥̀əgam,tr̥̀əgam,t ɾ ə̆ ɡ ɐ m,The lexeme 'ǯàskam' is not attested in the Swadesh meaning here.,,,,,ˈtɾə̆ɡɐm,ˈtrɡam,t r ɡ a m,,
253-120-1,,253,120,tъ̀knuvam,tъ̀knuvam,t ə k n u β ɐ m,,,,,,ˈtəknuβɐm,ˈtəknuvam,t ə k n u v a m,,
253-121-1,,253,121,dъ̀š,dъ̀š,d ə ʃ,,,,,,dəʃ,dəʒd,d ə ʒ d,,
253-122-1,,253,122,čḁrvèn,čḁrvèn,tʃ ɐ ɾ βʲ e̞ n,,,,,,tʃɐɾˈβʲe̞n,tʃærˈven,tʃ æ r v e n,,
253-124-1,,253,124,pràf,pràf,p ɾ ɑ̈ ɸ,,,,,,pɾɑ̈ɸ,prav,p r a v,,
253-125-1,,253,125,r′ä̀ka,r′ä̀ka,ɾʲ æ k ɐ,,,,,,ˈɾʲækɐ,ˈræka,r æ k a,,
253-127-1,,253,127,kòrin′,kòrin′,k o̞ ɾʲ i nʲ,,,,,,ˈko̞ɾʲinʲ,ˈkorinj,k o r i n j,,
253-219-1,,253,219,t′èka,t′èka,tʲ e̞ k ɐ,The lexemes 'čičè' and 'tičè' seem to refer to the water only.,,,,,ˈtʲe̞kɐ,ˈteka,t e k a,,
253-132-1,,253,132,sòl′,sòl′,s o̞ lʲ,,,,,,so̞lʲ,solj,s o l j,,
253-133-1,,253,133,p′àsuk,p′àsuk,pʲ ɑ̈ s u k,,,,,,ˈpʲɑ̈suk,ˈpjasok,p j a s o k,,
253-134-1,,253,134,kàža(m),kàža(m),k ɑ̈ ʒ ɐ m,,,,,,ˈkɑ̈ʒɐ(m),ˈkaʒa(m),k a ʒ a m,,
253-134-2,,253,134,r′èka,r′èka,ɾʲ e̞ k ɐ,,,,,,ˈɾʲe̞kɐ,ˈreka,r e k a,,
253-136-1,,253,136,mòri,mòri,m o̞ ɾʲ i,,,,,,ˈmo̞ɾʲi,ˈmore,m o r e,,
253-137-1,,253,137,vìždam,vìždam,βʲ i ʒ d ɐ m,,,,,,ˈβʲiʒdɐm,ˈviʒdam,v i ʒ d a m,,
253-138-1,,253,138,s′ä̀m′ḁ,s′ä̀m′ḁ,sʲ æ mʲ ɐ,,,,,,ˈsʲæmʲɐ,ˈsæmæ,s æ m æ,,
253-139-1,,253,139,šìja,šìja,ʃ i j ɐ,,,,,,ˈʃijɐ,ˈʃija,ʃ i j a,,
253-213-1,,253,213,s′ä̀ŋka,s′ä̀ŋka,sʲ æ ŋ k ɐ,,,,,,ˈsʲæŋkɐ,ˈsænka,s æ n k a,,
253-140-1,,253,140,òstra,òstra,o̞ s t ɾ ɐ,,,,,,ˈo̞stɾɐ,ˈostra,o s t r a,,
253-141-1,,253,141,kùsu,kùsu,k u s u,Plural.,,,,,ˈkusu,ˈkusu,k u s u,,
253-142-1,,253,142,p′ä̀jat,p′ä̀jat,pʲ æ j a t,3rd person plural.,,,,,ˈpʲæjat,ˈpæjat,p æ j a t,,
253-143-1,,253,143,s′ä̀d′a,s′ä̀d′a,sʲ æ dʲ ɐ,,,,,,ˈsʲædʲɐ,ˈsædja,s æ d j a,,
253-144-1,,253,144,kòža,kòža,k o̞ ʒ ɐ,,,,,,ˈko̞ʒɐ,ˈkoʒa,k o ʒ a,,
253-145-1,,253,145,nibè,nibè,nʲ i bʲ e̞,,,,,,nʲiˈbʲe̞,niˈbe,n i b e,,
253-146-1,,253,146,spi,spi,s pʲ i,,,,,,spʲi,spi,s p i,,
253-147-1,,253,147,màluk,màluk,m ɑ̈ l u k,,,,,,ˈmɑ̈luk,ˈmaluk,m a l u k,,
253-149-1,,253,149,kàt,kàt,k ɑ̈ t,,,,,,kɑ̈t,kad,k a d,,
253-151-1,,253,151,smòk,smòk,s m o̞ k,The lexeme 'zmìja' has a meaning '(any) venomous snake'.,,,,,smo̞k,smok,s m o k,,
253-152-1,,253,152,sn′ä̀k,sn′ä̀k,s nʲ æ k,,,,,,snʲæk,snæɡ,s n æ ɡ,,
253-159-1,,253,159,zv′ä̀zda,zv′ä̀zda,z βʲ æ z d ɐ,,,,,,ˈzβʲæzdɐ,ˈzvæzda,z v æ z d a,,
253-160-1,,253,160,čumàk,čumàk,tʃ u m ɑ̈ k,"There are some synonyms: 'čivìja, čuwìja', 'drъ̀ŋk', 'prъ̀nčka'. 'čivìja, čuwìja', 'drъ̀ŋk' have more specified meanings ('čivìja, čuwìja' is a stick for driving donkeys, 'drъ̀ŋk' is a tool used in bread backing). 'prъ̀nčka' is primarily a part of loom.",,,,,tʃuˈmɑ̈k,tʃuˈmak,tʃ u m a k,,
253-161-1,,253,161,kamin′,kamin′,k ɑ̈ mʲ i nʲ,,,,,,ˈkɑ̈mʲinʲ,ˈkaminj,k a m i n j,,
253-162-1,,253,162,pràf,pràf,p ɾ ɑ̈ ɸ,,,,,,pɾɑ̈ɸ,prav,p r a v,,
253-164-1,,253,164,slъ̀nci,slъ̀nci,s l ə n tsʲ i,,,,,,ˈsləntsʲi,ˈsləntse,s l ə n ts e,,
253-217-1,,253,217,blàk,blàk,b l ɑ̈ k,,,,,,blɑ̈k,blaɡ,b l a ɡ,,
253-165-1,,253,165,să nadùvam,să nadùvam,s ɐ + n ɐ d u β ɐ m,,,,,,sɐ nɐˈduβɐm,sə naˈduvam,s ə + n a d u v a m,,
253-166-1,,253,166,plàw′a,plàw′a,p l ɑ̈ βʲ ɐ,,,,,,ˈplɑ̈βʲɐ,ˈplavja,p l a v j a,,
253-167-1,,253,167,pàška,pàška,p ɑ̈ ʃ k ɐ,,,,,,ˈpɑ̈ʃkɐ,ˈpaʃka,p a ʃ k a,,
253-221-1,,253,221,wèzma,wèzma,βʲ e̞ z m ɐ,The imperfective form is 'zʹèvam'.,,,,,ˈβʲe̞zmɐ,ˈvezma,v e z m a,,
253-171-1,,253,171,dib′èl,dib′èl,dʲ i bʲ e̞ l,,,,,,dʲiˈbʲe̞l,diˈbel,d i b e l,,
253-209-1,,253,209,bùt,bùt,b u t,,,,,,but,but,b u t,,
253-173-1,,253,173,ùm′ḁ,ùm′ḁ,u mʲ ɐ,,,,,,ˈumʲɐ,ˈumæ,u m æ,,
253-176-1,,253,176,trì,trì,t ɾʲ i,,,,,,tɾʲi,tri,t r i,,
253-177-1,,253,177,fr̥̀əkam,fr̥̀əkam,f ɾ ə̆ k ɐ m,,,,,,ˈfɾə̆kɐm,ˈfrkam,f r k a m,,
253-177-2,,253,177,m′ètnă,m′ètnă,mʲ e̞ t n ɐ,,,,,,ˈmʲe̞tnɐ,ˈmetna,m e t n a,,
253-178-1,,253,178,vr̥ъ̀zuvam,vr̥ъ̀zuvam,v ɾ ə̆ z u v ɐ m,,,,,,ˈvɾə̆zuvɐm,ˈvrzuvam,v r z u v a m,,
253-179-1,,253,179,inʒìk,inʒìk,i n d zʲ i k,,,,,,inˈdzʲik,inˈdzik,i n d z i k,,
253-180-1,,253,180,zъ̀mp,zъ̀mp,z ə m p,,,,,,zəmp,zəmb,z ə m b,,
253-181-1,,253,181,dr′ä̀wu,dr′ä̀wu,d ɾʲ æ β u,,,,,,ˈdɾʲæβu,ˈdrævo,d r æ v o,,
253-183-1,,253,183,dva,dva,d β ɑ̈,,,,,,dβɑ̈,dva,d v a,,
253-184-1,,253,184,bъ̀łwam,bъ̀łwam,b ə lˠ β ɐ m,,,,,,ˈbəɫβɐm,ˈbəlvam,b ə l v a m,,
253-187-1,,253,187,mùja,mùja,m u j ɐ,,,,,,ˈmujɐ,ˈmuja,m u j a,,
253-188-1,,253,188,òda,òda,o̞ d ɐ,,,,,,ˈo̞dɐ,ˈoda,o d a,,
253-190-1,,253,190,mòkra,mòkra,m o̞ k ɾ ɐ,,,,,,ˈmo̞kɾɐ,ˈmokra,m o k r a,,
253-194-1,,253,194,b′ä̀ł,b′ä̀ł,bʲ æ lˠ,,,,,,bʲæɫ,bæl,b æ l,,
253-196-1,,253,196,šăròk,šăròk,ʃ ɐ ɾ ɔ k,,,,,,ʃɐˈɾɔk,ʃaˈrok,ʃ a r o k,,
253-198-1,,253,198,w′ä̀t′ḁr,w′ä̀t′ḁr,βʲ æ tʲ ɐ ɾ,,,,,,ˈβʲætʲɐɾ,ˈvætær,v æ t æ r,,
253-199-1,,253,199,krìlu,krìlu,k ɾʲ i l u,,,,,,ˈkɾʲilu,ˈkrilo,k r i l o,,
253-202-1,,253,202,žèna,žèna,ʒ e̞ n ɐ,,,,,,ˈʒe̞nɐ,ˈʒena,ʒ e n a,,
253-204-1,,253,204,čèrv′ḁ,čèrv′ḁ,tʃ e̞ ɾ βʲ ɐ,,,,,,ˈtʃe̞ɾβʲɐ,ˈtʃervæ,tʃ e r v æ,,
253-206-1,,253,206,gudìna,gudìna,ɡ u dʲ i n ɐ,,,,,,ɡuˈdʲinɐ,ɡuˈdina,ɡ u d i n a,,
253-207-1,,253,207,žъ̀lt,žъ̀lt,ʒ ə l t,,,,,,ʒəlt,ʒəlt,ʒ ə l t,,
253-212-1,,253,212,fčàra,fčàra,ɸ tʃ ɑ̈ ɾ ɐ,,,,,,ˈɸtʃɑ̈ɾɐ,ˈftʃara,f tʃ a r a,,
