id,lexeme_id,cognate_class_id
5161,5556,220
5162,5557,39
5165,5560,223
5166,5561,224
5167,5562,42
5168,5563,225
5169,5564,44
5170,5565,226
5171,5566,5571
5172,5567,228
5173,5568,229
5174,5569,230
5175,5570,231
5176,5571,232
5177,5572,9647
5178,5573,234
5180,5575,6432
5181,5576,237
5182,5577,6458
5183,5578,238
5184,5579,239
5187,5582,242
5188,5583,243
5190,5585,62
5191,5586,245
5195,5590,250
5196,5591,251
5197,5592,252
5198,5593,253
5200,5595,254
5201,5596,255
5202,5597,256
5203,5598,257
5204,5599,8267
5205,5600,8248
5207,5602,260
5208,5603,79
5209,5604,261
5210,5605,262
5211,5606,82
5214,5609,265
5215,5610,86
5216,5611,266
5217,5612,267
5218,5613,89
5219,5614,268
5220,5615,91
5223,5618,270
5224,5619,271
5226,5621,273
5227,5622,6592
5228,5624,276
5231,5627,8233
5233,5629,281
5235,5631,283
5236,5632,284
5237,5633,285
5238,5634,286
5240,5636,288
5241,5637,289
5242,5638,290
5243,5639,291
5244,5640,292
5245,5641,293
5246,5642,294
5248,5644,8296
5250,5646,298
5251,5647,299
5252,5648,300
5253,5649,301
5254,5650,302
5255,5651,303
5257,5653,305
5261,5657,309
5262,5658,131
5263,5659,310
5264,5660,311
5265,5661,312
5267,5663,314
5268,5664,315
5269,5665,316
5270,5666,317
5271,5667,318
5272,5668,319
5274,5670,320
5275,5671,321
5276,5672,322
5277,5673,323
5278,5674,324
5279,5675,146
5280,5676,325
5281,5677,326
5282,5678,327
5283,5679,328
5284,5680,329
5285,5681,330
5286,5682,153
5287,5683,331
5288,5684,332
5289,5685,333
5290,5686,334
5291,5687,335
5292,5688,6637
5293,5689,336
5294,5690,160
5295,5691,161
5296,5692,337
5297,5693,338
5298,5694,7520
5299,5695,340
5301,5697,342
5302,5698,343
5305,5701,346
5306,5702,5795
5307,5703,348
5308,5704,5822
5309,5705,350
5310,5706,7535
5311,5707,543
5312,5708,848
5313,5709,849
5316,5712,851
5317,5713,852
5318,5714,182
5320,5716,854
5321,5717,855
5322,5718,856
5323,5719,8401
5324,5720,858
5325,5721,859
5326,5722,190
5327,5723,519
5330,5726,1390
5331,5727,862
5332,5728,863
5333,5729,7319
5334,5730,864
5335,5731,1259
5336,5732,375
5337,5733,18
5339,5736,21
5340,5737,380
5341,5738,867
5342,5739,1260
5343,5740,869
5344,5741,208
5345,5742,870
5346,5743,1261
5347,5744,28
5348,5745,211
5349,5746,1392
5351,5748,1262
5352,5749,33
5355,5752,875
5357,5754,877
5358,5755,220
5359,5756,39
5361,5758,879
5362,5759,223
5363,5760,880
5364,5761,1394
5365,5762,225
5366,5763,44
5367,5764,881
5369,5766,405
5370,5767,883
5371,5768,884
5372,5769,885
5373,5770,1263
5374,5771,887
5375,5772,888
5376,5773,889
5379,5776,6458
5382,5780,893
5383,5781,242
5384,5782,894
5385,5783,713
5386,5784,62
5387,5785,895
5388,5786,896
5390,5788,1395
5391,5789,898
5392,5790,8246
5393,5791,900
5395,5793,1396
5396,5794,1264
5398,5796,72
5399,5797,905
5400,5798,257
5401,5799,906
5402,5800,907
5403,5801,1397
5405,5803,79
5406,5804,910
5407,5805,911
5408,5806,82
5410,5808,1398
5411,5809,265
5412,5810,86
5413,5811,266
5414,5812,267
5415,5813,89
5416,5814,913
5417,5815,91
5419,5817,915
5420,5818,916
5421,5819,1267
5422,5820,1399
5423,5821,919
5424,5822,6592
5426,5824,276
5427,5825,9470
5428,5826,5682
5429,5827,8233
5430,5828,923
5432,5830,925
5433,5831,283
5435,5833,927
5436,5834,1269
5437,5835,287
5438,5836,929
5440,5838,815
5442,5840,641
5443,5841,565
5444,5842,294
5445,5843,295
5446,5844,930
5447,5845,931
5448,5846,1272
5450,5848,123
5451,5849,532
5452,5850,825
5453,5851,303
5455,5853,1401
5456,5854,935
5458,5856,937
5459,5857,1403
5460,5858,131
5461,5859,1404
5462,5860,938
5463,5861,312
5464,5862,313
5465,5863,314
5468,5866,940
5469,5867,7472
5470,5868,942
5471,5869,943
5473,5871,3027
5474,5872,946
5475,5873,323
5476,5874,145
5477,5875,146
5480,5878,327
5481,5879,328
5482,5880,948
5483,5881,1273
5484,5882,153
5485,5883,840
5486,5884,1408
5487,5885,1274
5488,5886,8364
5489,5887,953
5490,5888,6637
5491,5889,954
5492,5890,160
5493,5891,161
5494,5892,337
5496,5894,7520
5497,5895,956
5499,5897,342
5500,5898,958
5502,5900,1276
5503,5901,1277
5505,5903,348
5506,5904,5822
5507,5905,963
5508,5906,1409
5901,6302,175
5902,6303,176
5903,6305,178
5905,6308,1304
5908,6311,9624
5909,6312,185
5910,6313,186
5911,6314,187
5912,6315,189
5914,6317,191
5917,6320,194
5918,6321,195
5919,6322,196
5920,6323,7319
5921,6324,198
5922,6325,199
5923,6326,200
5924,6327,201
5927,6330,21
5928,6332,205
5930,6334,207
5931,6335,208
5933,6337,210
5935,6339,211
5936,6340,212
5937,6341,7345
5938,6342,214
5939,6343,33
5940,6345,7563
5941,6348,219
5942,6349,220
5943,6350,39
5945,6353,223
5946,6356,225
5947,6357,44
5948,6358,226
5949,6359,5571
5950,6361,230
5951,6362,231
5952,6363,9647
5953,6364,234
5955,6366,6432
5956,6367,237
5957,6368,6458
5958,6370,239
5960,6372,241
5961,6373,242
5962,6374,243
5963,6375,62
5964,6376,245
5970,6382,252
5975,6387,257
5977,6389,8248
5980,6393,261
5982,6395,82
5985,6398,265
5986,6399,86
5988,6401,267
5989,6402,89
5990,6403,268
5991,6404,269
5992,6405,8249
5996,6409,273
5997,6410,6592
5999,6412,1436
6000,6413,8233
6001,6414,280
6002,6415,281
6003,6416,282
6004,6417,283
6005,6418,284
6006,6419,285
6009,6422,288
6010,6423,289
6012,6425,291
6013,6426,292
6014,6427,293
6015,6428,294
6020,6434,300
6021,6435,301
6022,6436,302
6023,6437,303
6024,6439,305
6026,6441,1388
6027,6442,308
6028,6443,309
6029,6444,131
6030,6445,310
6031,6446,311
6032,6447,312
6033,6448,313
6034,6449,314
6036,6451,316
6037,6452,317
6038,6453,318
6039,6454,319
6042,6457,321
6043,6458,322
6044,6459,323
6045,6460,145
6046,6461,146
6048,6464,327
6049,6466,329
6051,6468,153
6054,6471,333
6056,6473,335
6057,6474,6637
6058,6475,1335
6059,6476,160
6060,6477,161
6061,6479,338
6062,6480,7520
6065,6483,342
6066,6485,344
6068,6488,5795
6069,6489,348
6070,6490,5822
6071,6491,350
6072,6492,7535
6073,6493,175
6074,6494,176
6075,6495,177
6076,6496,178
6079,6499,181
6080,6500,1438
6081,6501,1439
6082,6502,9624
6083,6503,185
6084,6504,186
6085,6505,187
6086,6506,188
6087,6507,189
6089,6509,1440
6090,6510,192
6091,6511,193
6092,6512,194
6093,6513,195
6094,6514,196
6095,6515,7319
6096,6516,198
6097,6517,199
6098,6518,200
6101,6521,1441
6102,6522,21
6103,6523,204
6104,6524,205
6106,6526,207
6107,6527,208
6108,6528,209
6109,6529,210
6110,6530,28
6111,6531,211
6112,6532,212
6113,6533,1442
6114,6534,214
6115,6535,33
6117,6537,7563
6118,6538,217
6119,6539,1313
6120,6540,219
6121,6541,220
6122,6542,39
6123,6543,222
6124,6544,223
6125,6545,224
6127,6547,225
6128,6548,44
6129,6549,226
6130,6550,5571
6131,6551,228
6132,6552,229
6133,6553,230
6134,6554,231
6136,6556,9647
6137,6557,234
6140,6560,237
6141,6561,6458
6142,6562,238
6143,6563,239
6145,6565,241
6146,6566,242
6147,6567,243
6149,6569,62
6150,6570,245
6155,6575,1317
6156,6576,251
6157,6577,252
6159,6579,71
6160,6580,254
6161,6581,255
6162,6582,256
6163,6583,257
6164,6584,8267
6165,6585,8248
6166,6586,259
6167,6587,260
6168,6588,79
6169,6589,261
6170,6590,262
6171,6591,82
6172,6592,263
6173,6593,264
6174,6594,265
6175,6595,86
6176,6596,266
6177,6597,267
6178,6598,89
6179,6599,268
6180,6600,91
6181,6601,269
6182,6602,8249
6183,6603,270
6184,6604,1372
6186,6606,273
6187,6607,6592
6189,6609,276
6191,6611,278
6192,6612,8233
6194,6615,282
6195,6616,283
6196,6617,284
6197,6618,285
6198,6619,465
6200,6621,288
6201,6622,289
6202,6623,290
6203,6624,291
6204,6625,292
6205,6626,293
6206,6627,294
6208,6629,8296
6210,6631,298
6211,6632,299
6212,6633,300
6213,6634,301
6214,6635,302
6215,6636,303
6218,6640,1329
6219,6641,308
6220,6642,309
6221,6643,131
6222,6644,310
6223,6645,311
6224,6646,1445
6225,6647,313
6226,6648,314
6227,6649,315
6228,6650,316
6229,6651,1446
6230,6652,318
6233,6655,320
6234,6656,321
6235,6657,322
6236,6658,323
6237,6659,145
6238,6660,146
6239,6661,325
6240,6662,326
6241,6663,327
6242,6664,328
6243,6665,329
6245,6667,153
6248,6670,333
6249,6671,334
6250,6672,335
6251,6673,6637
6252,6674,336
6253,6675,160
6254,6676,161
6255,6677,337
6256,6678,338
6257,6679,7520
6260,6682,342
6261,6683,343
6265,6688,348
6266,6689,5822
6267,6690,350
6268,6691,7535
7016,7483,1447
7018,7485,1448
7019,7486,1449
7020,7487,1580
7025,7492,360
7026,7493,1455
7027,7494,1456
7028,7495,1457
7029,7496,1458
7030,7497,5371
7031,7498,1459
7032,7499,1460
7033,7500,1461
7034,7501,1462
7035,7502,579
7036,7503,1463
7037,7504,1464
7038,7505,7321
7039,7506,1466
7040,7507,1467
7041,7508,1468
7042,7509,202
7045,7512,380
7046,7513,1471
7047,7514,1472
7048,7515,6166
7049,7516,208
7051,7519,28
7052,7520,211
7054,7522,1477
7055,7524,33
7056,7525,1479
7058,7527,1480
7059,7528,1481
7062,7531,39
7063,7532,1226
7064,7533,1484
7066,7535,1486
7067,7537,225
7068,7538,44
7071,7541,405
7072,7542,1489
7073,7543,1490
7074,7544,1491
7075,7545,1588
7076,7546,1492
7077,7547,411
7079,7549,1494
7080,7550,237
7081,7551,6458
7083,7553,1495
7084,7554,1577
7085,7555,1497
7086,7556,242
7087,7557,1498
7089,7559,62
7090,7560,1500
7091,7561,1501
7093,7563,1502
7095,7565,1503
7096,7566,680
7097,7567,252
7100,7570,1581
7101,7571,72
7102,7572,1505
7103,7573,1506
7106,7576,259
7107,7577,1508
7108,7578,79
7110,7580,1510
7111,7581,82
7112,7582,1511
7113,7583,1512
7114,7584,1513
7115,7585,1514
7116,7586,266
7117,7587,1515
7119,7589,1517
7120,7590,6066
7121,7591,624
7123,7593,1519
7126,7596,1522
7127,7597,1523
7130,7600,1525
7131,7601,1526
7132,7602,8233
7133,7603,1527
7135,7605,1167
7136,7606,283
7138,7608,1529
7141,7611,1531
7142,7612,1532
7143,7613,1533
7144,7614,1582
7145,7615,1534
7146,7616,1535
7147,7617,1536
7149,7619,1538
7150,7620,1539
7153,7623,1583
7154,7624,1584
7155,7625,648
7156,7626,649
7158,7628,305
7160,7632,309
7161,7633,131
7162,7634,1545
7163,7635,1546
7165,7638,314
7167,7640,1550
7168,7641,1551
7170,7643,1384
7173,7647,1554
7174,7648,323
7175,7649,145
7176,7650,146
7177,7651,8234
7178,7652,1555
7179,7653,1556
7180,7654,328
7182,7656,1558
7183,7657,153
7185,7659,1560
7186,7660,1561
7188,7662,1563
7189,7663,6637
7191,7665,160
7192,7666,161
7193,7667,337
7194,7668,1565
7195,7669,7520
7196,7670,667
7199,7673,1567
7200,7674,1579
7201,7675,541
7202,7676,671
7203,7677,1569
7204,7678,1570
7205,7680,1572
7206,7681,1573
7477,8057,748
7478,8058,1
7479,8059,684
7480,8060,1592
7481,8061,1659
7483,8063,7542
7484,8064,750
7485,8065,1660
7486,8066,752
7487,8067,753
7488,8068,5855
7490,8070,756
7491,8071,5467
7493,8073,11
7494,8074,8502
7495,8075,758
7496,8076,7571
7497,8077,1596
7498,8078,761
7500,8080,690
7501,8081,762
7502,8082,375
7503,8083,18
7504,8084,763
7506,8086,1599
7507,8087,380
7508,8088,7551
7510,8091,768
7512,8093,385
7513,8094,769
7514,8095,211
7516,8097,771
7517,8098,6343
7518,8099,6344
7520,8101,1643
7521,8102,1602
7522,8103,773
7523,8104,774
7524,8105,703
7525,8106,39
7526,8107,1603
7527,8108,40
7528,8109,704
7529,8110,776
7530,8111,1663
7531,8112,225
7532,8113,44
7533,8114,777
7534,8115,778
7535,8116,405
7537,8118,6322
7538,8119,6332
7540,8121,781
7542,8123,1665
7543,8124,53
7544,8125,598
7547,8128,7592
7548,8129,2703
7550,8131,242
7551,8132,5596
7553,8134,4343
7557,8138,788
7558,8139,249
7560,8141,789
7561,8142,790
7562,8143,7594
7563,8144,1667
7564,8145,1668
7565,8146,72
7566,8148,793
7567,8149,7396
7568,8151,719
7569,8152,437
7570,8153,6573
7573,8156,82
7575,8158,1610
7577,8160,86
7578,8161,799
7579,8162,267
7580,8163,89
7581,8164,800
7582,8165,91
7583,8166,1669
7585,8168,802
7586,8169,803
7588,8172,805
7589,8173,4721
7591,8175,6514
7593,8177,1613
7595,8179,1672
7596,8180,1673
7598,8183,1614
7600,8185,6525
7601,8186,814
7602,8187,7807
7603,8188,815
7605,8190,1676
7606,8191,818
7607,8192,7441
7609,8194,7046
7610,8195,7523
7611,8196,823
7612,8197,1678
7613,8198,123
7614,8199,1679
7615,8200,825
7616,8201,5738
7619,8205,1616
7621,8207,7447
7622,8208,131
7623,8209,6098
7624,8210,831
7625,8211,1617
7626,8212,833
7628,8214,8440
7629,8215,7465
7630,8216,1620
7634,8220,836
7636,8222,1622
7638,8224,145
7639,8225,146
7641,8227,326
7642,8228,327
7643,8229,328
7644,8231,1682
7645,8232,153
7646,8233,1625
7647,8234,4756
7648,8235,5775
7649,8236,841
7650,8237,842
7651,8238,6637
7652,8239,6683
7653,8240,160
7654,8241,161
7655,8242,337
7657,8244,7520
7658,8245,844
7661,8248,845
7662,8250,169
7664,8252,171
7665,8253,1633
7668,8256,1635
7669,8257,175
7670,8258,1303
7671,8259,177
7672,8260,178
7674,8262,180
7676,8264,1305
7677,8265,1366
7680,8268,186
7681,8269,187
7682,8270,188
7683,8271,189
7684,8272,190
7685,8273,191
7686,8274,860
7687,8275,193
7688,8276,1307
7689,8277,1308
7690,8278,196
7691,8279,7319
7692,8280,198
7693,8281,6093
7694,8282,200
7695,8283,201
7697,8285,1309
7698,8286,21
7699,8287,204
7700,8288,520
7701,8291,208
7702,8292,1367
7703,8293,210
7704,8294,28
7705,8295,211
7706,8296,212
7708,8298,214
7709,8299,33
7710,8300,1368
7711,8301,7563
7712,8302,875
7713,8303,1314
7714,8304,220
7715,8305,39
7716,8306,1226
7718,8308,223
7719,8309,224
7720,8310,1315
7721,8311,225
7722,8312,44
7723,8313,226
7724,8314,228
7725,8315,229
7726,8316,230
7727,8317,231
7728,8318,232
7729,8319,9647
7730,8320,234
7731,8321,235
7732,8322,6432
7733,8323,237
7734,8324,6458
7735,8325,1143
7736,8326,239
7738,8328,241
7739,8329,242
7740,8330,1369
7741,8331,244
7742,8332,62
7743,8333,245
7746,8336,248
7748,8338,1370
7749,8339,251
7750,8340,252
7751,8341,1318
7753,8343,254
7754,8344,255
7755,8345,256
7756,8346,257
7757,8347,8267
7759,8350,1371
7760,8351,79
7762,8353,262
7763,8354,82
7765,8356,264
7766,8357,265
7767,8358,86
7768,8359,266
7769,8361,1321
7770,8362,1322
7771,8363,91
7772,8364,269
7773,8365,8249
7776,8369,273
7777,8370,6592
7778,8371,275
7779,8372,1323
7781,8374,278
7782,8375,8233
7783,8376,1324
7785,8379,283
7786,8380,284
7787,8381,285
7788,8382,1375
7790,8384,288
7791,8385,1376
7792,8386,815
7794,8388,1378
7795,8389,293
7796,8390,294
7798,8392,8296
7799,8393,7523
7801,8395,1379
7802,8396,300
7804,8398,1380
7805,8399,303
7806,8400,304
7807,8401,305
7808,8402,1328
7809,8403,1381
7811,8405,309
7812,8406,131
7813,8407,311
7815,8409,313
7816,8410,314
7817,8411,1383
7818,8412,316
7819,8413,318
7820,8414,319
7822,8416,320
7823,8417,321
7824,8418,1385
7825,8419,323
7826,8420,145
7827,8421,146
7828,8422,1331
7829,8423,326
7830,8424,327
7831,8425,328
7832,8426,503
7833,8427,1332
7834,8428,153
7835,8429,1333
7836,8430,1334
7837,8431,1386
7838,8432,335
7839,8433,6637
7840,8434,1335
7841,8435,160
7842,8436,161
7843,8437,337
7844,8438,338
7845,8439,7520
7846,8440,340
7847,8441,668
7848,8442,342
7849,8443,1336
7850,8444,1337
7852,8446,671
7853,8447,1338
7855,8449,5822
7856,8450,350
7857,8451,7535
8032,8651,965
8033,8652,966
8035,8654,968
8037,8656,1683
8038,8657,1684
8039,8658,1685
8040,8659,8346
8041,8660,1686
8042,8661,8378
8044,8663,976
8045,8664,1687
8046,8666,1688
8047,8667,860
8050,8671,1690
8051,8672,8321
8052,8673,1692
8053,8674,1693
8054,8675,1694
8057,8679,1697
8058,8680,380
8059,8683,1698
8062,8687,28
8063,8688,1700
8064,8689,1701
8065,8692,33
8066,8693,1703
8069,8696,1001
8070,8697,220
8071,8698,39
8072,8700,223
8074,8702,1707
8076,8704,44
8078,8706,1708
8079,8707,1709
8080,8708,1011
8081,8709,1710
8082,8710,6332
8083,8712,1711
8084,8713,1712
8086,8715,1015
8088,8717,6458
8092,8722,242
8094,8724,1606
8097,8727,1022
8099,8730,249
8100,8731,8246
8102,8733,1025
8103,8734,1026
8105,8736,254
8106,8737,72
8107,8738,1029
8108,8739,1720
8109,8740,1721
8110,8741,907
8111,8742,1722
8112,8743,1723
8113,8744,79
8114,8745,1724
8115,8746,1725
8116,8747,82
8117,8748,263
8118,8749,1727
8119,8750,1728
8120,8751,86
8121,8752,1729
8122,8753,1037
8123,8754,89
8124,8755,622
8125,8756,91
8126,8757,624
8127,8759,1730
8128,8760,1731
8131,8763,1734
8132,8764,8110
8133,8766,1735
8134,8767,1736
8135,8768,8233
8136,8769,1737
8137,8771,1738
8138,8772,283
8139,8773,1739
8141,8776,1741
8142,8777,289
8143,8778,1742
8145,8780,9437
8146,8781,565
8147,8782,294
8148,8783,1057
8150,8785,1746
8151,8787,123
8153,8789,1062
8154,8790,303
8155,8791,1747
8156,8793,1065
8157,8794,1097
8159,8796,309
8160,8797,8697
8162,8799,1750
8166,8803,1752
8167,8804,535
8168,8805,1551
8169,8806,318
8170,8807,1753
8172,8810,321
8173,8811,1754
8174,8812,323
8175,8813,145
8176,8814,146
8177,8816,1755
8178,8817,327
8179,8818,1756
8180,8819,1757
8181,8821,153
8182,8822,1759
8183,8823,6178
8185,8825,335
8186,8826,6637
8187,8827,1080
8188,8828,160
8190,8830,1762
8191,8831,1763
8192,8832,7520
8193,8833,667
8194,8835,1764
8195,8836,1567
8196,8837,1765
8197,8838,1766
8198,8839,671
8200,8841,172
8201,8842,5822
8202,8843,1088
8203,8844,1768
8204,8845,543
8205,8846,848
8206,8847,849
8207,8848,850
8212,8854,854
8213,8855,855
8214,8856,856
8215,8857,8401
8216,8858,858
8217,8859,859
8218,8860,190
8219,8861,519
8222,8864,1390
8223,8865,862
8224,8866,863
8225,8867,7319
8226,8868,864
8228,8870,375
8229,8871,18
8231,8873,866
8232,8874,21
8233,8875,380
8235,8877,869
8236,8878,208
8237,8879,870
8238,8880,1261
8239,8881,28
8240,8882,211
8241,8883,872
8243,8885,1262
8244,8886,33
8245,8887,874
8247,8889,875
8249,8891,877
8250,8892,220
8251,8893,39
8252,8894,1770
8254,8896,223
8255,8897,880
8257,8899,225
8258,8900,44
8259,8901,881
8261,8903,405
8262,8904,883
8263,8905,884
8264,8906,885
8267,8909,888
8268,8910,889
8270,8912,890
8271,8913,6458
8272,8914,782
8275,8917,893
8276,8918,242
8277,8919,894
8278,8920,713
8279,8921,62
8280,8922,895
8281,8923,896
8284,8926,898
8285,8927,8246
8286,8928,900
8288,8930,902
8289,8931,1264
8290,8932,904
8291,8933,72
8292,8934,905
8293,8935,257
8294,8936,906
8295,8937,907
8296,8938,908
8297,8939,909
8298,8940,79
8299,8941,910
8300,8942,911
8301,8943,82
8303,8946,265
8304,8947,86
8305,8948,266
8306,8949,267
8307,8950,89
8308,8951,913
8309,8952,91
8311,8954,915
8312,8955,916
8313,8956,1267
8315,8958,919
8316,8959,6592
8318,8961,6595
8320,8963,1772
8321,8964,8233
8322,8965,923
8323,8967,925
8324,8968,283
8326,8970,927
8327,8971,1269
8328,8972,287
8329,8973,929
8330,8974,289
8331,8975,815
8332,8976,1271
8333,8977,641
8334,8978,565
8335,8979,294
8336,8980,295
8337,8981,930
8338,8982,931
8339,8983,1773
8341,8985,123
8343,8987,825
8344,8988,303
8346,8990,305
8347,8991,935
8349,8994,6813
8350,8995,131
8351,8996,1404
8352,8997,938
8353,8998,312
8354,8999,313
8355,9000,314
8357,9002,535
8358,9003,940
8359,9004,7472
8360,9005,942
8362,9007,944
8363,9008,8846
8364,9009,946
8365,9010,323
8366,9011,145
8367,9012,146
